Fecha;Hora del llamado;Hora de primera respuesta;Tipo de emergencias;Dirección;1cia;2cia;3cia;4cia;Situación;Hora de término de la emergencia;Tiempo respuesta;Tiempo en controlar emergencia;LATITUDE;LONGITUDE;Detalle unidades
2021-10-29 00:00:00;16:44:00;16:57:00;10.2.1;Calle central con Aromos San Antonio, Chile;0;0;0;1;Fuego en quebrada, material combustilbe, pastizal, matorrales;18:00:00;13;63;-33,610527;-71,611446;B-4
2021-10-29 00:00:00;19:48:00;19:54:00;10.8;Plaza de Llolleo San Antonio, Chile;1;0;0;0;Niño atrapado en juego infantil;20:00:00;6;6;-33,6124606;-71,6102786;R-1
2021-10-30 00:00:00;19:40:00;19:51:00;10.2.1;Manuel Bulnes s/n San Antonio, Chile;0;0;1;0;Quema de basura;20:01:00;11;10;-33,5685048;-71,6087257;B-3
2021-10-30 00:00:00;23:13:00;23:17:00;10.0;atrás de gobernacion maritima San Antonio, Chile;1;1;1;1;Incendio locales comerciales pescaderias;01:14:00;4;117;-33,5817838;-71,6141846;B-1/B-2/B-3/B-4/BT-3/RX-1
2021-10-31 00:00:00;02:52:00;03:00:00;10.0;Tomas de Placilla, por Portales San Antonio, Chile;1;1;0;1;Incendio estructural;03:14:00;8;14;-33,1141567;-71,563461;RX-1/B-2/B-4
2021-09-01 00:00:00;15:19:00;15:26:00;10.2.1;Cerro Ñanco San Antonio, Chile;0;0;0;1;Quema autorizada por Conaf;15:33:00;7;7;-33,6522222;-71,5041667;B-4
2021-09-01 00:00:00;18:46:00;18:54:00;10.4.1;San Antonio de las bodegas San Antonio, Chile;1;1;0;0;Caida de motociclista y acompañante;19:18:00;8;24;-33,5717114;-71,6040106;R-1/B-2
2021-09-01 00:00:00;22:51:00;22:59:00;10.2.2;Cuncumen, quebrada Quelen San Antonio, Chile;0;0;0;1;Quema de desechos y basura;23:41:00;8;42;-33,7353555;-71,421944;B-4
2021-09-02 00:00:00;06:58:00;07:07:00;10.2.1;Camino el alto, San Juan San Antonio, Chile;0;0;0;1;Quema de pequeña extension de basura;07:17:00;9;10;-33,6354898;-71,5460602;B-4
2021-09-03 00:00:00;00:15:00;00:21:00;10.6.1;Portal Santo Domingo, depto 110 San Antonio, Chile;0;0;1;1;Liberacion de GLP desde departamento;00:58:00;6;37;-33,647906;-71,6258023;H-3/B-4
2021-09-03 00:00:00;01:24:00;01:32:00;10.2.1;Bruselas, Bellavista San Antonio, Chile;0;1;0;0;Quema de pequeña extension de basura;01:53:00;8;21;-33,5688546;-71,6044623;B-2
2021-09-03 00:00:00;08:56:00;08:59:00;10.8;Pedro Montt N. 112 San Antonio, Chile;0;1;0;0;Inflamacion de horno industrial;09:28:00;3;29;-33,5800608;-71,6120746;B-2
2021-09-03 00:00:00;23:34:00;23:40:00;10.0;Gabriela Mistral N. 520, Juan Aspee San Antonio, Chile;1;0;1;0;Fuego en vivienda de material ligero;00:39:00;6;59;-33,5730311;-71,6044877;B-1/B-3/B4
2021-09-03 00:00:00;01:58:00;02:04:00;10.8;Gabriela Mistral N. 520, Juan Aspee San Antonio, Chile;0;0;1;0;Rebrote incendio anterior;02:27:00;6;23;-33,5730311;-71,6044877;B-3
2021-09-04 00:00:00;09:32:00;09:45:00;10.0;Estrella de belen N. 1459 San Antonio, Chile;1;1;0;0;Fuego compartimental en casa habitacion;11:45:00;13;120;-33,5711703;-71,5995538;B-1/B-2
2021-09-05 00:00:00;18:20:00;18:30:00;10.4.1;San Juan, el tranque San Antonio, Chile;1;0;0;1;Volcamiento de vehiculo menor, 2 lesionados;19:01:00;10;31;-33,6316573;-71,5419793;R-1/B-4
2021-09-05 00:00:00;20:26:00;20:35:00;10.2.1;Baquedano con Olegario Henriquez San Antonio, Chile;0;0;1;0;Quema de pasto;20:49:00;9;14;-33,6171226;-71,6013899;B-3
2021-09-06 00:00:00;03:54:00;04:02:00;10.0;Jose Miguel Carrera N. 940 San Antonio, Chile;1;0;1;0;Fuego en entretecho de casa habitacion;04:58:00;8;56;-33,6089879;-71,6029285;B-1/B-3
2021-09-07 00:00:00;04:40:00;04:49:00;10.2.1;Paseo Bellamar s/n San Antonio, Chile;0;1;0;0;Quema de pequeña extension de basura;04:56:00;9;7;-33,582456;-71,6137445;B-2
2021-09-07 00:00:00;08:19:00;08:28:00;10.4.1;Samuel Garcia con Maestranza San Antonio, Chile;1;1;0;0;Colision de dos vehiculos menores;08:36:00;9;8;-33,5909653;-71,6069166;R-1/B-2
2021-09-08 00:00:00;07:32:00;08:01:00;10.2.1;Aguas buenas s/n San Antonio, Chile;0;1;0;0;Quema de pequeña extension de basura;08:49:00;29;48;-33,563501;-71,5513965;B-2/Z-0
2021-09-08 00:00:00;11:47:00;11:54:00;10.4.3;Autopista del sol San Antonio, Chile;1;0;0;0;Volcamiento de camion;12:17:00;7;23;-33,6691757;-71,1312406;R-1/RX-1
2021-09-09 00:00:00;18:07:00;18:11:00;10.4.2;Luis Gonzalez con Manuel Montt San Antonio, Chile;1;0;1;0;Colision lateral entre colectivo y vehiculo particular;18:26:00;4;15;-33,5949923;-71,6032946;R-1/H-3
2021-09-10 00:00:00;12:35:00;12:40:00;10.4.1;Ginebra con Olegario Henriquez San Antonio, Chile;1;0;1;0;Colision de vehiculos menores, posterior volcamiento;13:04:00;5;24;-33,6104657;-71,6012861;R-1/H-3
2021-09-11 00:00:00;15:05:00;15:28:00;10.2.1;Fundo de Llolleo s/n San Antonio, Chile;0;0;0;1;Quema de desechos y basura;15:47:00;23;19;-33,6157434;-71,6136113;B-4
2021-09-11 00:00:00;17:44:00;18:02:00;10.2.1;Parque DYR San Antonio, Chile;0;0;1;0;Quema de desechos y basura;18:21:00;18;19;-33,6102359;-71,6209833;B-3
2021-09-11 00:00:00;19:54:00;20:00:00;10.2.1;Avenida San Juan S/N San Antonio, Chile;0;0;0;1;Quema de desechos y basura;20:20:00;6;20;-33,6360748;-71,5838969;B-4
2021-09-11 00:00:00;20:02:00;20:14:00;10.2.1;Cuncumen, valle arriba San Antonio, Chile;0;1;1;1;Quema de desechos y basura;20:31:00;12;17;-33,7353555;-71,421944;R-1/B-3/B-4
2021-09-11 00:00:00;20:42:00;20:47:00;10.4.1;Avenida Chile con Eucaliptus San Antonio, Chile;0;0;1;0;Volcamiento de vehiculo menor, 2 lesionados;21:22:00;5;35;-33,6203392;-71,6071587;H-3/B-4
2021-09-11 00:00:00;21:23:00;21:28:00;10.4.1;el canelo con Casanova San Antonio, Chile;0;1;1;0;Colision de vehiculos menores;21:43:00;5;15;-33,5957141;-71,6134637;Q-2/H-3
2021-09-12 00:00:00;14:55:00;15:01:00;10.4.1;el canelo con Casanova San Antonio, Chile;1;0;1;0;Colision de vehiculos menores;15:32:00;6;31;-33,5957141;-71,6134637;R-1/H-3
2021-09-13 00:00:00;19:00:00;19:06:00;10.4.1;Aromos San Antonio, Chile;1;0;1;0;Colision de tres vehiculos particulares;19:18:00;6;12;-33,6089721;-71,6076153;R-1/H-3
2021-09-16 00:00:00;05:55:00;06:09:00;10.0;Pasaje Jackson N. 1714 con los alamos San Antonio, Chile;0;0;1;0;Principio de incendio en vivienda;06:15:00;14;6;-33,6172265;-71,598354;B-3
2021-09-16 00:00:00;08:20:00;08:32:00;10.4.3;Rotonda Curico San Antonio, Chile;1;0;1;0;Volcamiento de camion;08:52:00;12;20;-33,6013032;-71,6095951;R-1/H-3
2021-09-17 00:00:00;09:35:00;09:50:00;10.4.1;Autopista del sol, kilometro 87 San Antonio, Chile;1;1;0;0;Volcamiento de vehiculo menor;10:12:00;15;22;-33,6691757;-71,1312406;R-1/B-2
2021-09-17 00:00:00;19:32:00;19:37:00;10.4.1;Angamos con Ignacio Carrera Pinto San Antonio, Chile;1;0;1;0;Colision camion con vehiculo menor;20:09:00;5;32;-33,5913942;-71,614627;RX-1/H-3
2021-09-18 00:00:00;00:46:00;00:54:00;10.6.1;Los alces N. 1403 San Antonio, Chile;0;0;1;0;Olor desconocido, se monitorea, dejan recomendaciones;01:42:00;8;48;-33,6127694;-71,5996175;H-3
2021-09-18 00:00:00;20:36:00;20:44:00;10.2.1;Bruselas, Bellavista San Antonio, Chile;0;1;0;0;Quema pequeña extension de basura;20:59:00;8;15;-33,5688546;-71,6044623;B-2
2021-09-20 00:00:00;19:39:00;19:46:00;10.1;Los alamos con Jackson San Antonio, Chile;0;0;1;0;Incendio de vehiculo, 50% calcinado;20:18:00;7;32;29,560052;-98,3636131;B-3
2021-09-20 00:00:00;21:26:00;21:41:00;10.6.2;Desiderio Argandoña N. 1065, cumbres de miramar San Antonio, Chile;0;1;1;0;Liberacion de GLP desde regulador de alta presion;22:36:00;15;55;-33,5862651;-71,5990898;B-2/H-3
2021-09-21 00:00:00;02:57:00;03:06:00;10.0;Las perdices N. 1850 la campiña San Antonio, Chile;1;0;1;0;Incendio en casa habitacion;04:35:00;9;89;-33,6195225;-71,5963055;B-1/B-3
2021-09-21 00:00:00;11:26:00;11:33:00;10.6.2;Bombero Molina San Antonio, Chile;0;0;1;0;Posible liberacion de GLP, olor desconocido;13:44:00;7;131;-33,5808379;-71,6100451;H-3
2021-09-21 00:00:00;16:16:00;16:34:00;10.4.3;Autopista del sol, kilometro 88 San Antonio, Chile;1;0;1;0;Volcamiento de camion;16:44:00;18;10;-33,6691757;-71,1312406;R-1/RX-1/H-3
2021-09-21 00:00:00;21:31:00;21:40:00;10.6.1;Quellon N. 531 Llolleo San Antonio, Chile;0;0;1;0;Fuga de GLP desde cilindro de 45 kilos, controlado;22:18:00;9;38;-33,6190093;-71,6075407;H-3
2021-09-22 00:00:00;18:44:00;18:52:00;10.2.1;Rotonda Curico San Antonio, Chile;1;0;0;0;Quema de pastizal y basura;19:08:00;8;16;-33,6013032;-71,6095951;RX-1
2021-09-22 00:00:00;19:32:00;19:37:00;10.4.2;Olegario Henriquez con los abedules San Antonio, Chile;1;0;1;0;Choque de vehiculo menor contra poste;19:50:00;5;13;-33,6192044;-71,6001251;R-1/H-3
2021-09-23 00:00:00;11:08:00;11:17:00;10.3.1;Calle Nelson Romuat N. 749 San Antonio, Chile;0;1;0;0;Persona atrapada en balcon;11:29:00;9;12;29,4241219;-98,4936282;Q-2
2021-09-24 00:00:00;23:55:00;00:01:00;10.8;Centenario N.250 San Antonio, Chile;0;1;0;0;Olor desconocido, se monitorea, dejan recomendaciones;00:17:00;6;16;29,4241219;-98,4936282;B-2
2021-09-25 00:00:00;16:07:00;16:28:00;10.2.1;Fundo Tremolen, San Juan San Antonio, Chile;0;0;0;1;Quema de pastizal, 1.000 metros cuadrados aprox.;19:07:00;21;159;-33,5733017;-71,6001007;B-4
2021-09-25 00:00:00;21:49:00;22:02:00;10.1;Nueva bruselas, Bellavista San Antonio, Chile;0;1;0;0;Vehiculo particular en llamas;22:26:00;13;24;-33,5634163;-71,6060882;B-2
2021-09-26 00:00:00;23:56:00;00:11:00;10.4.1;autopista del sol San Antonio, Chile;1;0;0;0;Volcamiento de vehiculo menor;00:19:00;15;8;-33,6691757;-71,1312406;R-1
2021-09-27 00:00:00;18:20:00;18:33:00;10.4.3;Barrio industrial, ruta nuevo acceso San Antonio, Chile;1;0;1;0;Colision de dos camiones;18:40:00;13;7;-33,5887605;-71,5847517;R-1/RX-1/H-3
2021-09-27 00:00:00;21:29:00;21:36:00;10.6.1;Pasaje Lluta N. 148 San Antonio, Chile;0;0;1;0;Mala manipulacion de cocina;21:56:00;7;20;-33,6017539;-71,6124178;H-3
2021-09-28 00:00:00;09:00:00;09:03:00;10.4.1;Luis Gonzalez con Maestranza San Antonio, Chile;1;0;1;0;Colision de dos vehiculos menores;09:15:00;3;12;-33,5917827;-71,607721;R-1/H-3
2021-09-29 00:00:00;17:53:00;18:06:00;10.0;Antonio Nuñez Fonseca San Antonio, Chile;1;1;1;1;Incendio Restaurante El Barco, Pelancura;21:25:00;13;199;-33,5787069;-71,6255822;B-1/B-2/B-3/HX-3/B-4/Q-2/Z-0
2021-09-29 00:00:00;20:34:00;20:51:00;10.6.2;Avenida Chile, depto N.106A, torre 1 San Antonio, Chile;0;0;1;0;Olor a gas, se monitorea, se dejan recomendaciones;21:47:00;17;56;-33,5922807;-71,6055123;H-3/B-3
2021-09-30 00:00:00;01:43:00;01:56:00;10.10;Camino a Cartagena, Pelancura San Antonio, Chile;1;1;0;0;Puntos calientes al interior de estructura de Restaurante;02:49:00;13;53;-33,5715707;-71,6222427;B-1/B-2
2021-09-30 00:00:00;09:00:00;09:10:00;10.10;Camino a Cartagena, Pelancura San Antonio, Chile;0;1;0;0;Puntos calientes al interior de estructura de Restaurante;09:37:00;10;27;-33,5715707;-71,6222427;B-2
2021-09-30 00:00:00;12:11:00;12:19:00;10.10;Camino a Cartagena, Pelancura San Antonio, Chile;0;1;0;0;Puntos calientes al interior de estructura de Restaurante;13:10:00;8;51;-33,5715707;-71,6222427;B-2
2021-09-30 00:00:00;14:40:00;14:46:00;10.2.1;Avenida San Juan S/N San Antonio, Chile;0;0;0;1;Quema ilegal de desechos plasticos;14:58:00;6;12;-33,6360748;-71,5838969;B-4
2021-09-30 00:00:00;14:47:00;14:55:00;10.10;Camino a Cartagena, Pelancura San Antonio, Chile;1;0;0;0;Puntos calientes al interior de estructura de Restaurante;15:59:00;8;64;-33,5715707;-71,6222427;B-1
